Round,Echanges,Moyenne de closest_distance,Écart-type de closest_distance,Moment attribution,score_id,date_create_app,closest_distance,judge_id,red_point,blue_point,red_penalty,blue_penalty
2,3,2315.6,2151.4651519371632,"[score_id                                                     454
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:47:27.879033+00:00
date_change                     2021-06-26 11:47:27.879048+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:47:27.757000+00:00
uuid                        18b53003-04ab-4d6d-ac73-53e76a307af2
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708047.757
closest_distance                                          5042.0
timestamp_ms                                       1624708047757
Name: 453, dtype: object]",449,2021-06-26 11:47:16.179000+00:00,inf,114819,0,1,0,0
2,3,2315.6,2151.4651519371632,"[score_id                                                     454
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:47:27.879033+00:00
date_change                     2021-06-26 11:47:27.879048+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:47:27.757000+00:00
uuid                        18b53003-04ab-4d6d-ac73-53e76a307af2
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708047.757
closest_distance                                          5042.0
timestamp_ms                                       1624708047757
Name: 453, dtype: object]",450,2021-06-26 11:47:17.173000+00:00,994.0,114813,0,1,0,0
2,3,2315.6,2151.4651519371632,"[score_id                                                     454
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:47:27.879033+00:00
date_change                     2021-06-26 11:47:27.879048+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:47:27.757000+00:00
uuid                        18b53003-04ab-4d6d-ac73-53e76a307af2
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708047.757
closest_distance                                          5042.0
timestamp_ms                                       1624708047757
Name: 453, dtype: object]",451,2021-06-26 11:47:17.862000+00:00,689.0,114826,0,1,0,0
2,3,2315.6,2151.4651519371632,"[score_id                                                     454
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:47:27.879033+00:00
date_change                     2021-06-26 11:47:27.879048+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:47:27.757000+00:00
uuid                        18b53003-04ab-4d6d-ac73-53e76a307af2
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708047.757
closest_distance                                          5042.0
timestamp_ms                                       1624708047757
Name: 453, dtype: object]",452,2021-06-26 11:47:18.463000+00:00,601.0,114819,1,0,0,0
2,3,2315.6,2151.4651519371632,"[score_id                                                     454
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:47:27.879033+00:00
date_change                     2021-06-26 11:47:27.879048+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:47:27.757000+00:00
uuid                        18b53003-04ab-4d6d-ac73-53e76a307af2
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708047.757
closest_distance                                          5042.0
timestamp_ms                                       1624708047757
Name: 453, dtype: object]",453,2021-06-26 11:47:22.715000+00:00,4252.0,114826,1,0,0,0
2,3,2315.6,2151.4651519371632,"[score_id                                                     454
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:47:27.879033+00:00
date_change                     2021-06-26 11:47:27.879048+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:47:27.757000+00:00
uuid                        18b53003-04ab-4d6d-ac73-53e76a307af2
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708047.757
closest_distance                                          5042.0
timestamp_ms                                       1624708047757
Name: 453, dtype: object]",454,2021-06-26 11:47:27.757000+00:00,5042.0,114813,1,0,0,0
3,1,2371.222222222222,2890.93400900893,"[score_id                                                     463
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:45.952806+00:00
date_change                     2021-06-26 11:48:45.952817+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:48:45.829000+00:00
uuid                        d460259f-91ee-441c-bc94-8e5d78002815
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708125.829
closest_distance                                          6366.0
timestamp_ms                                       1624708125829
Name: 462, dtype: object, score_id                                                     464
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:46.105998+00:00
date_change                     2021-06-26 11:48:46.106007+00:00
judge_id                                                  114826
match_id                                                   21096
date_create_app                 2021-06-26 11:48:46.002000+00:00
uuid                        0f35a42c-a311-419d-9ebd-09a228d7f77b
judge_club_id                                                158
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708126.002
closest_distance                                           173.0
timestamp_ms                                       1624708126002
Name: 463, dtype: object]",455,2021-06-26 11:48:24.661000+00:00,inf,114813,0,1,0,0
3,1,2371.222222222222,2890.93400900893,"[score_id                                                     463
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:45.952806+00:00
date_change                     2021-06-26 11:48:45.952817+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:48:45.829000+00:00
uuid                        d460259f-91ee-441c-bc94-8e5d78002815
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708125.829
closest_distance                                          6366.0
timestamp_ms                                       1624708125829
Name: 462, dtype: object, score_id                                                     464
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:46.105998+00:00
date_change                     2021-06-26 11:48:46.106007+00:00
judge_id                                                  114826
match_id                                                   21096
date_create_app                 2021-06-26 11:48:46.002000+00:00
uuid                        0f35a42c-a311-419d-9ebd-09a228d7f77b
judge_club_id                                                158
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708126.002
closest_distance                                           173.0
timestamp_ms                                       1624708126002
Name: 463, dtype: object]",456,2021-06-26 11:48:32.443000+00:00,7782.0,114813,0,1,0,0
3,1,2371.222222222222,2890.93400900893,"[score_id                                                     463
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:45.952806+00:00
date_change                     2021-06-26 11:48:45.952817+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:48:45.829000+00:00
uuid                        d460259f-91ee-441c-bc94-8e5d78002815
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708125.829
closest_distance                                          6366.0
timestamp_ms                                       1624708125829
Name: 462, dtype: object, score_id                                                     464
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:46.105998+00:00
date_change                     2021-06-26 11:48:46.106007+00:00
judge_id                                                  114826
match_id                                                   21096
date_create_app                 2021-06-26 11:48:46.002000+00:00
uuid                        0f35a42c-a311-419d-9ebd-09a228d7f77b
judge_club_id                                                158
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708126.002
closest_distance                                           173.0
timestamp_ms                                       1624708126002
Name: 463, dtype: object]",457,2021-06-26 11:48:32.667000+00:00,224.0,114819,1,0,0,0
3,1,2371.222222222222,2890.93400900893,"[score_id                                                     463
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:45.952806+00:00
date_change                     2021-06-26 11:48:45.952817+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:48:45.829000+00:00
uuid                        d460259f-91ee-441c-bc94-8e5d78002815
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708125.829
closest_distance                                          6366.0
timestamp_ms                                       1624708125829
Name: 462, dtype: object, score_id                                                     464
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:46.105998+00:00
date_change                     2021-06-26 11:48:46.106007+00:00
judge_id                                                  114826
match_id                                                   21096
date_create_app                 2021-06-26 11:48:46.002000+00:00
uuid                        0f35a42c-a311-419d-9ebd-09a228d7f77b
judge_club_id                                                158
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708126.002
closest_distance                                           173.0
timestamp_ms                                       1624708126002
Name: 463, dtype: object]",458,2021-06-26 11:48:33.663000+00:00,996.0,114813,1,0,0,0
3,1,2371.222222222222,2890.93400900893,"[score_id                                                     463
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:45.952806+00:00
date_change                     2021-06-26 11:48:45.952817+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:48:45.829000+00:00
uuid                        d460259f-91ee-441c-bc94-8e5d78002815
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708125.829
closest_distance                                          6366.0
timestamp_ms                                       1624708125829
Name: 462, dtype: object, score_id                                                     464
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:46.105998+00:00
date_change                     2021-06-26 11:48:46.106007+00:00
judge_id                                                  114826
match_id                                                   21096
date_create_app                 2021-06-26 11:48:46.002000+00:00
uuid                        0f35a42c-a311-419d-9ebd-09a228d7f77b
judge_club_id                                                158
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708126.002
closest_distance                                           173.0
timestamp_ms                                       1624708126002
Name: 463, dtype: object]",459,2021-06-26 11:48:33.861000+00:00,198.0,114826,1,0,0,0
3,1,2371.222222222222,2890.93400900893,"[score_id                                                     463
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:45.952806+00:00
date_change                     2021-06-26 11:48:45.952817+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:48:45.829000+00:00
uuid                        d460259f-91ee-441c-bc94-8e5d78002815
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708125.829
closest_distance                                          6366.0
timestamp_ms                                       1624708125829
Name: 462, dtype: object, score_id                                                     464
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:48:46.105998+00:00
date_change                     2021-06-26 11:48:46.106007+00:00
judge_id                                                  114826
match_id                                                   21096
date_create_app                 2021-06-26 11:48:46.002000+00:00
uuid                        0f35a42c-a311-419d-9ebd-09a228d7f77b
judge_club_id                                                158
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708126.002
closest_distance                                           173.0
timestamp_ms                                       1624708126002
Name: 463, dtype: object]",460,2021-06-26 11:48:34.421000+00:00,560.0,114826,1,0,0,0
